,customer_lifetime_value,income,total_claim_amount,monthly_premium_auto
2165,8.50320576163234,25632,351.270869,4.1588830833596715
2166,9.257788240431575,61108,49.451117,4.499809670330265
2167,9.15814209284502,0,657.6,4.927253685157205
2168,8.962688027644498,21073,508.8,4.672828834461906
2169,9.965304030868149,17932,379.2,4.382026634673881
2170,8.672468806837548,81082,281.295903,4.30406509320417
2171,7.893010633464248,71684,196.065149,4.204692619390966
2172,7.773089022437865,57338,292.8,4.127134385045092
2173,10.003536812413104,0,489.6,4.634728988229636
2174,7.795140446564372,24409,297.6,4.143134726391533
2175,8.89499955882211,83488,432.784577,4.51085950651685
2176,9.337982641707287,0,773.346065,4.653960350157523
2177,7.941991307125488,62537,354.199664,4.276666119016055
2178,8.386464167457543,10621,321.6,4.219507705176107
2179,8.771512665775587,43478,384.0,4.394449154672439
2180,9.039335240542849,46503,1032.0,5.375278407684165
2181,8.573786602149765,27179,344.201601,4.204692619390966
2182,8.62935249075791,62229,336.0,4.2626798770413155
2183,9.846557224623783,0,441.6,4.532599493153256
2184,9.519633917863354,67060,339.000467,4.844187086458591
2185,10.14509246302885,13663,465.6,4.584967478670572
2186,7.685530724842076,0,453.6,4.1588830833596715
2187,8.809896017514095,0,699.67536,4.605170185988092
2188,9.109931807920239,97745,695.136477,4.736198448394496
2189,8.382527826945743,26026,283.670312,4.762173934797756
2190,10.846204160275546,72794,50.454459,5.10594547390058
2191,10.264683548300981,47730,219.440024,4.5217885770490405
2192,8.35961132372405,0,725.870693,4.812184355372417
2193,8.584289933265044,0,345.6,4.290459441148391
2194,8.471305767367376,0,336.0,4.2626798770413155
2195,9.597540028408124,97785,236.614219,4.30406509320417
2196,8.467263064335915,0,712.309237,4.204692619390966
2197,8.142393345333087,30817,91.834668,4.48863636973214
2198,9.030827799449328,64502,39.336222,4.2626798770413155
2199,8.135512946555233,30335,326.132867,4.477336814478207
2200,8.730098533229798,21020,178.371281,4.394449154672439
2201,9.042835208082986,84574,167.459769,4.2626798770413155
2202,8.013984657821092,0,700.725788,4.442651256490317
2203,8.84896050120712,0,436.143226,4.543294782270004
2204,9.21875356956986,11828,571.479602,4.51085950651685
2205,7.840309322943532,54889,302.4,4.1588830833596715
2206,9.042803616928223,89918,367.230882,4.663439094112067
2207,10.187813326790133,87002,199.851173,4.709530201312334
2209,9.177092044489324,17103,417.6,4.477336814478207
2210,7.549442670242391,0,702.020904,4.2626798770413155
2211,9.059069339747728,28441,686.020135,4.30406509320417
2212,8.618621559063127,91212,270.311239,4.248495242049359
2213,9.145564348717215,66325,497.719213,4.770684624465665
2214,8.288112428692243,67895,403.937672,4.624972813284271
2215,8.402234885975338,29550,118.750512,4.74493212836325
2216,8.15962970312458,10275,465.6,4.584967478670572
2217,9.049365216128786,61725,508.8,4.672828834461906
2218,8.444851238654955,28215,468.0,4.189654742026425
2219,9.512230768188635,10563,109.814874,4.804021044733257
2220,8.394666125396444,0,722.432062,4.143134726391533
2221,8.898637187560345,99722,292.8,4.127134385045092
2222,8.858292377606285,16224,498.452698,4.543294782270004
2223,8.541785308810795,72096,252.330905,4.174387269895637
2224,9.11071411796948,63800,542.4,4.736198448394496
2226,8.70616271757862,0,640.8,4.499809670330265
2227,7.65420326592833,0,351.85681,4.127134385045092
2228,9.197872246330205,29598,150.926696,4.477336814478207
2229,8.843557602941287,22907,49.18776,5.198497031265826
2230,9.569373919521317,22697,892.8,5.231108616854587
2231,8.53857712739241,70174,128.90032,4.174387269895637
2232,9.754110772494668,85378,513.6,4.68213122712422
2233,8.925033039861892,31477,146.950756,4.553876891600541
2234,8.59239332473049,66429,57.712985,4.919980925828125
2235,8.744512868326643,0,900.242038,4.51085950651685
2236,8.460249693915411,0,655.489027,4.189654742026425
2237,8.745653422984809,0,141.460349,5.153291594497779
2238,8.985594446796405,74217,418.005524,4.61512051684126
2239,8.780206472611416,46298,128.292466,4.48863636973214
2240,8.49346456678014,0,648.0,4.912654885736052
2241,7.830263426607634,43860,156.124914,4.189654742026425
2242,8.981737277943388,0,331.2,4.248495242049359
2243,8.478497468111666,48029,292.8,4.127134385045092
2244,9.1796284333824,86830,480.533246,4.820281565605037
2245,9.072264025420859,0,509.100577,4.356708826689592
2246,7.958385391770344,40706,166.123172,4.276666119016055
2247,8.563112384766292,69231,193.243084,4.189654742026425
2248,9.510130853617405,0,950.4,4.890349128221754
2249,8.835153281877906,0,756.0,4.663439094112067
2250,8.640069676076424,16171,311.004168,4.31748811353631
2251,7.760578739512383,51397,292.8,4.127134385045092
2252,9.887831583934974,83879,212.148485,4.248495242049359
2253,8.888509334485938,63267,530.340202,4.532599493153256
2254,8.713796309161953,44712,537.78416,4.418840607796598
2255,8.609055657589469,59311,14.812808,4.248495242049359
2256,8.835982855193986,81957,433.426544,4.465908118654584
2257,8.58856227648353,59601,321.6,4.219507705176107
2258,9.022089271493222,71034,494.4,4.6443908991413725
2259,8.591497321829669,13103,458.003651,4.290459441148391
2261,9.039335240542849,46503,1032.0,5.375278407684165
2262,8.4239389927934,61064,539.774172,4.736198448394496
2263,8.370879430958547,17572,639.769748,4.709530201312334
2264,9.55337634081352,99823,250.183388,4.762173934797756
2265,9.070461016343357,17453,566.4,4.77912349311153
2266,8.804202270408714,55663,194.739777,5.117993812416755
2267,7.88434342394579,73196,85.809817,4.204692619390966
2268,8.395936234852842,58577,303.872752,4.709530201312334
2269,8.655088624947032,88055,337.727542,4.276666119016055
2270,8.668376474817222,0,384.0,4.394449154672439
2271,8.395455989312714,80892,528.0,4.709530201312334
2272,7.853612726076237,34990,42.689135,4.189654742026425
2273,7.949272735436002,37124,430.518791,4.290459441148391
2274,8.492350287467685,22236,409.425049,4.143134726391533
2275,8.553066171582474,97131,307.2,4.174387269895637
2276,8.690846593908912,67760,465.278453,4.31748811353631
2277,7.849660479382492,0,97.691104,4.248495242049359
2278,9.625452764363475,0,307.649586,4.143134726391533
2279,8.623228290751323,37473,336.0,4.2626798770413155
2280,9.000898103805426,32314,326.4,4.23410650459726
2281,9.657559903117992,49214,371.322406,4.634728988229636
2282,9.028256846290576,49851,331.2,4.248495242049359
2283,9.251416231549978,27951,436.8,4.5217885770490405
2284,8.831587833458713,0,456.0,4.564348191467836
2285,9.148983465517285,56410,523.99823,4.770684624465665
2286,9.740174006237558,22497,1017.6,5.3612921657094255
2287,9.957133253294904,61347,604.237801,4.672828834461906
2288,7.977952762078244,37803,355.2,4.31748811353631
2289,9.05892038924961,91276,504.0,4.663439094112067
2290,8.833862925758405,30816,237.57033,4.477336814478207
2291,7.894281030344557,41968,183.207703,4.219507705176107
2292,9.667701278996255,35754,612.973779,5.298317366548036
2293,7.960083518300104,36706,435.606086,4.276666119016055
2295,9.276480288320721,52965,83.815183,4.90527477843843
2296,7.918593423464033,0,604.8,4.442651256490317
2297,7.779027388632697,0,455.644704,4.189654742026425
2298,9.530809623295847,62634,122.017931,4.762173934797756
2299,9.756415785975653,96917,71.942176,4.127134385045092
2300,8.4489628805346,76157,556.8,4.762173934797756
2301,8.449812529406605,53219,561.6,4.770684624465665
2302,8.377607381798795,81412,344.294164,4.700480365792417
2303,10.430408387557792,59744,476.486416,4.663439094112067
2304,9.116226090250608,38898,561.6,4.770684624465665
2305,8.757665990921298,0,17.938979,4.553876891600541
2306,7.874537029846983,99961,316.8,4.204692619390966
2307,8.8810166857358,30886,103.424766,4.5217885770490405
2308,8.525333821986825,35984,275.577631,4.859812404361672
2309,8.284964883886026,0,539.5622,4.836281906951478
2311,9.659739233497108,0,667.2,4.941642422609304
2312,8.083018748747675,60244,326.281835,4.430816798843313
2313,9.47218724184894,0,518.4,4.290459441148391
2314,10.008701615670308,37553,897.6,5.236441962829949
2315,8.503552247948683,0,525.6,4.30406509320417
2316,8.373642866774112,60475,513.6,4.68213122712422
2317,9.023670528190074,0,672.91665,4.718498871295094
2318,9.02826198393431,0,979.2,4.919980925828125
2319,8.584678181260863,25545,331.2,4.248495242049359
2320,7.783115680051207,24182,316.8,4.204692619390966
2321,8.798311651414407,80979,25.961213,4.442651256490317
2322,8.332535999789563,0,446.4,4.143134726391533
2323,9.039677682842918,0,47.502366,4.31748811353631
2324,7.842482359728841,29250,308.240792,4.174387269895637
2325,8.518309342687594,33566,205.043307,4.1588830833596715
2326,7.972708351436541,65247,381.238176,4.290459441148391
2327,8.820080094980081,39650,922.335972,4.465908118654584
2328,8.046895436999934,0,960.115399,4.624972813284271
2329,9.010142948425433,82680,326.4,4.23410650459726
2330,8.940796744667367,0,799.2,4.718498871295094
2331,9.13005908933757,0,619.2,4.867534450455582
2332,8.934367778143027,0,460.741097,4.248495242049359
2333,7.692630429523596,0,439.2,4.127134385045092
2334,8.518219736538452,86834,0.099007,4.174387269895637
2335,8.475523183475886,46143,223.028356,4.812184355372417
2337,8.357438862298514,47746,246.696768,4.672828834461906
2338,9.64719293553358,51675,940.8,5.2832037287379885
2339,8.542439175551257,85522,165.002742,4.174387269895637
2340,8.311175317219,0,753.22565,4.1588830833596715
2341,9.78206569915549,0,633.294203,4.442651256490317
2342,9.187769153888992,55632,478.609999,4.820281565605037
2343,9.92990512725523,0,669.6,4.543294782270004
2344,8.665818158804171,0,374.4,4.3694478524670215
2345,8.10790694535035,69152,221.359492,4.499809670330265
2346,8.78422834979304,13476,433.588181,4.219507705176107
2347,8.936385474460842,0,914.538629,4.663439094112067
2348,7.951843812165565,33252,407.668083,4.276666119016055
2349,8.098402635276411,0,734.4,4.634728988229636
2350,9.617974093607994,59456,907.2,5.247024072160486
2351,8.52850939715627,88989,232.745161,4.1588830833596715
2352,8.988934965837068,0,513.6,4.68213122712422
2353,9.02421651840506,17034,542.4,4.736198448394496
2354,7.830864136521814,88435,136.263492,4.143134726391533
2355,7.919504537838448,71445,336.0,4.2626798770413155
2356,8.996198057951467,72149,69.310166,4.624972813284271
2357,7.961479051095063,23376,374.4,4.3694478524670215
2358,8.893714229961335,44788,386.031248,4.127134385045092
2359,8.323508571822696,69379,494.4,4.6443908991413725
2360,8.574398909837306,38521,557.184015,4.90527477843843
2361,9.493032205873288,34482,83.830109,4.219507705176107
2362,7.770830452840111,0,487.345606,4.23410650459726
2363,9.191924669259317,37256,128.969729,4.143134726391533
2364,9.994945115077362,77311,113.609508,5.204006687076795
2365,8.545758006612413,39268,188.870427,4.204692619390966
2366,8.051244757858836,59644,379.2,4.382026634673881
2367,8.950898337303137,0,326.4,4.23410650459726
2368,7.961479051095063,23376,374.4,4.3694478524670215
2369,9.351614697948591,50854,101.489422,4.30406509320417
2370,9.617550041451851,35158,165.958605,4.343805421853684
2371,8.297755242618585,15413,508.8,4.672828834461906
2372,8.098589787032786,17860,656.122925,4.605170185988092
2374,8.266645249024242,91182,249.140907,4.574710978503383
2375,8.64862088649493,41154,345.6,4.290459441148391
2376,7.859881896940322,18746,326.4,4.23410650459726
2377,8.07848092681398,70277,84.818806,4.394449154672439
2378,8.499645180130159,0,668.158687,4.204692619390966
2379,8.784623148646276,24919,420.420755,4.442651256490317
2380,8.988836079467795,0,335.234102,4.382026634673881
2381,8.22483475754387,0,460.8,4.574710978503383
2382,7.902258301075908,46370,326.4,4.23410650459726
2383,10.052263089704013,89918,423.116739,4.7535901911063645
2384,8.11612699698487,37138,612.0,4.454347296253507
2385,9.034036287982651,19683,561.6,4.770684624465665
2386,9.37535682885438,32214,296.560998,4.61512051684126
2387,7.995212227564988,26472,355.2,4.31748811353631
2388,8.638937056177955,39841,440.128707,4.290459441148391
2389,7.8052673356541895,51085,406.902001,4.143134726391533
2390,8.691854406905009,61006,73.919629,4.31748811353631
2391,9.463804377925369,34148,451.566751,4.700480365792417
2392,7.812996562318521,95697,114.273025,4.127134385045092
2393,7.982098935584096,75685,369.918482,4.30406509320417
2394,9.036199923824954,20870,345.6,4.290459441148391
2395,7.912103205055081,66900,326.4,4.23410650459726
2396,8.94168532141057,0,508.8,4.672828834461906
2397,7.82188029578748,37043,30.984936,4.23410650459726
2398,8.336048250698019,42837,290.580543,4.672828834461906
2399,8.49886789576009,33305,353.77899,4.143134726391533
2400,8.266828452865822,0,558.281543,4.6443908991413725
2401,7.894848831982407,24823,229.279059,4.248495242049359
2402,9.210765010804353,98192,403.2,4.442651256490317
2403,9.480032243070173,88249,244.803741,4.6913478822291435
2404,8.651861441723108,54585,340.8,4.276666119016055
2405,9.147929541112774,39770,561.6,4.770684624465665
2406,8.141720989371171,85367,67.975243,4.454347296253507
2407,8.503880721189425,74809,283.787384,4.127134385045092
2408,9.518641463385766,50144,786.934186,4.74493212836325
2409,7.977393103093513,20075,483.731784,4.382026634673881
2410,8.539405575464016,76448,302.4,4.1588830833596715
2411,8.420986463492728,59556,681.505066,4.736198448394496
2412,8.630392157952981,14174,345.6,4.290459441148391
2413,9.173579575657055,35230,16.214764,4.127134385045092
2414,9.190371041301766,0,436.8,4.5217885770490405
2415,8.613437304605343,0,350.4,4.30406509320417
2416,9.041779817384061,0,547.2,4.74493212836325
2417,9.89991292767059,51352,95.661376,4.204692619390966
2418,8.668413017169295,76675,141.718568,4.290459441148391
2419,9.835815629284204,0,326.4,4.23410650459726
2420,8.885335098470481,0,297.419028,4.290459441148391
2421,9.059166524035065,94242,41.229484,4.276666119016055
2422,9.4224705104938,0,217.92632,4.736198448394496
2423,8.500515633859042,71153,209.019238,4.812184355372417
2424,9.097874100347576,63326,1080.0,5.420534999272286
2425,8.600470176586413,29629,228.443418,4.276666119016055
2426,8.486371553313033,0,599.152722,4.248495242049359
2427,8.65087859820497,23726,355.2,4.31748811353631
2428,9.220160726065906,48999,412.8,4.465908118654584
2429,8.461229920590627,13037,839.348464,4.8283137373023015
2430,8.865140801503799,24245,302.4,4.1588830833596715
2431,8.593493812485995,44047,969.232217,4.927253685157205
2432,9.154192831725439,91942,561.6,4.770684624465665
2433,8.572687044899515,37640,174.046849,4.219507705176107
2434,9.91424902956879,77058,119.331041,4.1588830833596715
2435,7.8284579312068665,0,525.6,4.30406509320417
2436,9.89776701743091,63755,291.860708,4.143134726391533
2437,8.297905475056798,37384,475.2,4.605170185988092
2438,7.84058441322511,42557,57.562324,4.189654742026425
2439,10.217707567932829,45473,188.938397,4.343805421853684
2440,8.49214530392321,10743,336.0,4.2626798770413155
2441,9.419406532147608,0,813.6,4.736198448394496
2442,7.732538865062147,0,283.881697,4.127134385045092
2443,8.334950295448438,0,575.890362,4.174387269895637
2444,8.512341749982163,75644,467.803638,4.189654742026425
2445,7.78568680077465,63455,287.654819,4.127134385045092
2446,8.017576517331454,73782,111.622054,4.343805421853684
2447,7.969797752772647,80590,134.158389,4.276666119016055
2448,9.633148474504589,59797,609.6,4.852030263919617
2449,8.52038997066823,48567,624.0,4.875197323201151
2450,8.580429890363389,62470,243.766542,4.204692619390966
2451,8.574026226148368,57338,316.8,4.204692619390966
2452,9.687083119766166,63288,558.433218,5.298317366548036
2453,8.936776503539917,55281,921.6,5.262690188904886
2454,8.028248208236716,22985,458.056054,4.356708826689592
2455,8.73978872155427,39608,22.961216,4.3694478524670215
2456,9.149249973677723,99189,75.302707,4.770684624465665
2457,8.96398817401179,0,574.102379,4.727387818712341
2458,9.184919380207091,0,514.360634,4.532599493153256
2459,8.452648200711073,58089,566.4,4.77912349311153
2460,9.090499958769273,81350,228.185834,4.709530201312334
2461,8.464384842966298,0,731.289267,4.189654742026425
2462,10.093268087690095,43704,1064.482165,5.308267697401205
2463,8.981276521851193,75497,71.773341,4.61512051684126
2464,8.819234118922216,40372,76.975713,4.454347296253507
2465,8.021515410908615,17489,587.689075,4.454347296253507
2466,8.684259465851262,86277,212.039619,4.31748811353631
2467,8.428481586512488,0,453.6,4.1588830833596715
2468,9.033424150121855,0,355.2,4.31748811353631
2469,10.013840361634001,49078,484.013411,4.584967478670572
2470,8.672468806837548,81082,281.295903,4.30406509320417
2471,8.933013208194893,0,835.2,4.762173934797756
2472,8.988925475801363,40635,489.6,4.634728988229636
2473,9.12901947797877,26351,571.2,4.787491742782046
2474,7.919425026109585,0,824.487259,4.394449154672439
2475,8.185872965566324,42836,244.580023,4.499809670330265
2476,8.282871992556252,40175,154.721555,4.634728988229636
2477,8.080725428698186,62873,207.75186,4.406719247264253
2478,8.548623735418852,0,588.936956,4.31748811353631
2479,7.929336368413097,50985,307.68931,4.276666119016055
2480,9.460087645911948,0,835.2,4.762173934797756
2481,10.254938834578097,42803,889.288242,5.5053315359323625
2482,7.73078661858896,0,624.980751,4.248495242049359
2483,8.26795251237313,35970,470.4,4.59511985013459
2484,8.354364413214428,44537,441.907057,4.672828834461906
2485,8.700655326669876,13528,412.8,4.465908118654584
2486,7.908573537508779,14030,345.6,4.290459441148391
2487,8.339681785355731,0,492.644465,4.174387269895637
2488,10.418534736763368,33190,508.8,4.672828834461906
2489,8.900072899248547,0,61.580247,4.61512051684126
2490,9.140055753543265,21033,738.975495,4.77912349311153
2491,8.10570717747749,26285,403.2,4.442651256490317
2492,8.62358324607686,0,65.953005,4.31748811353631
2493,9.01379035511111,73245,305.121363,4.23410650459726
2494,9.06509944984639,0,244.816163,4.787491742782046
2495,8.400151071164235,0,616.279356,4.127134385045092
2496,8.958133797079377,74365,926.4,5.267858159063328
2497,8.27183424593341,30821,451.319227,4.584967478670572
2498,7.912979689007248,69844,184.379697,4.23410650459726
2499,9.036318912237409,0,595.2,4.8283137373023015
2500,8.67863801685072,55836,314.936185,4.30406509320417
2501,8.730590105887046,40352,406.367233,4.356708826689592
2502,8.413515200852224,14985,571.319514,4.762173934797756
2503,9.263837254528985,27458,730.373515,4.882801922586371
2505,9.011248984428285,12780,225.437098,4.718498871295094
2506,8.578182235105308,68558,280.903779,4.882801922586371
2507,8.384979827638526,47747,165.588524,4.718498871295094
2508,9.946860952012857,16113,494.890996,4.406719247264253
2509,7.927671728541892,0,379.2,4.382026634673881
2510,8.605670808333876,39626,485.705851,4.248495242049359
2511,7.852141674105619,49304,312.0,4.189654742026425
2512,7.708892255361413,27972,292.8,4.127134385045092
2513,8.593228059156537,27568,278.689331,4.23410650459726
2514,7.741399586819972,25905,302.4,4.1588830833596715
2515,10.140971942303871,21442,518.4,4.6913478822291435
2516,8.383670709609156,34516,42.950852,4.736198448394496
2517,8.508022959470779,0,342.468248,4.23410650459726
2518,8.432029825220486,28354,320.327775,4.77912349311153
2519,8.52978829701487,0,345.6,4.290459441148391
2520,9.11347348467123,37722,158.077504,4.762173934797756
2521,9.00382741404041,32021,336.0,4.2626798770413155
2522,7.962172292441293,13393,34.708194,4.30406509320417
2523,10.237769926371406,13624,561.6,4.770684624465665
2524,7.866026880884856,27800,321.6,4.219507705176107
2525,8.957416905859349,58419,202.468807,5.2574953720277815
2526,9.819094032875029,50407,352.060768,4.532599493153256
2527,8.716691966775471,0,856.347474,4.442651256490317
2528,9.126162013651403,77603,547.2,4.74493212836325
2529,9.167670988019887,75606,571.2,4.787491742782046
2530,8.927083479556776,41458,191.100227,4.59511985013459
2531,7.936060029868137,0,420.765993,4.31748811353631
2532,8.643797822926226,0,445.001296,4.418840607796598
2533,9.616950498300719,70619,293.948632,5.236441962829949
2534,8.035359784169692,41273,221.226696,4.356708826689592
2535,8.609170744000432,46946,336.0,4.2626798770413155
2536,8.980420639993577,0,542.4,4.736198448394496
2537,9.053013507761356,99180,33.751887,4.672828834461906
2538,8.590796497218744,55350,321.6,4.219507705176107
2539,8.444851238654955,28215,468.0,4.189654742026425
2540,10.517241462596722,75425,663.643801,4.762173934797756
2541,8.106379202516859,63583,167.39959,4.430816798843313
2542,8.426694415641506,0,475.2,4.204692619390966
2543,8.63018699208421,37995,667.2,4.941642422609304
2544,7.840529982993237,37125,290.911693,4.1588830833596715
2545,7.98627716253,53357,55.320014,4.30406509320417
2546,9.684668909060646,70140,955.2,5.298317366548036
2547,8.904069757584244,52380,892.8,5.231108616854587
2548,7.901742299779658,79292,55.394702,4.219507705176107
2549,8.038094106354722,0,774.892461,4.532599493153256
2551,9.203303151219584,75425,823.798803,4.820281565605037
2552,7.783298242747856,20992,307.2,4.174387269895637
2553,8.132641062464819,57428,414.649796,4.454347296253507
2554,9.07249137727936,92606,287.437831,4.700480365792417
2555,8.380172749532147,86001,523.2,4.700480365792417
2556,7.84472146967321,79751,392.235698,4.1588830833596715
2557,8.63830366243655,68654,208.048487,4.276666119016055
2558,8.331506146033428,0,208.892861,4.127134385045092
2559,7.952624226277066,92629,60.845685,4.290459441148391
2560,9.081648102400752,54094,502.994931,4.727387818712341
2561,9.020301867949737,95419,336.0,4.2626798770413155
2562,9.057496519028591,66466,293.016168,4.276666119016055
2563,8.56510768658517,68131,226.607648,4.875197323201151
2564,9.048999553644606,56481,273.250112,4.672828834461906
2565,8.464765675727035,70082,571.2,4.787491742782046
2566,10.032569244849288,51437,244.086665,4.7535901911063645
2567,8.582234575596992,0,525.6,4.30406509320417
2568,8.848985796048122,27972,240.318607,4.51085950651685
2569,9.962057257397362,24930,364.8,4.343805421853684
2570,8.359884207493074,26245,44.284642,4.709530201312334
2571,8.627269892248915,57883,431.847824,4.248495242049359
2572,7.707552480979845,0,483.25721,4.174387269895637
2573,7.904903080754574,58828,446.751243,4.23410650459726
2574,7.969474686406033,51906,374.864662,4.30406509320417
2575,8.764768227454296,28095,393.6,4.418840607796598
2576,8.696574036051521,88723,355.2,4.31748811353631
2577,8.736492927288124,53078,200.97608,4.382026634673881
2578,9.047510686080992,88895,209.863509,4.672828834461906
2579,9.231611636962553,60078,140.819942,4.852030263919617
2580,8.422478626877918,0,321.6,4.219507705176107
2581,8.655684079039096,45820,249.742856,4.276666119016055
2582,7.778778266117087,0,677.970934,4.30406509320417
2583,9.44351038669095,12439,552.0,4.7535901911063645
2584,9.034018189930753,25998,791.878042,4.276666119016055
2585,8.510302779960995,98451,316.546868,4.143134726391533
2586,7.962916234377039,23803,410.548521,4.290459441148391
2587,9.47897610499401,0,595.2,4.8283137373023015
2588,7.817388696432066,26100,482.4,4.219507705176107
2589,7.911263190500436,0,376.923839,4.30406509320417
2590,8.471607059519005,0,315.215329,4.219507705176107
2591,8.714879311460818,65252,482.48791,4.3694478524670215
2592,8.52038997066823,48567,624.0,4.875197323201151
2593,9.109046148180806,34337,542.4,4.736198448394496
2594,8.385461443373828,20394,508.614758,4.7535901911063645
2595,8.661556327696898,0,784.611446,4.343805421853684
2596,8.354976010270201,0,292.8,4.127134385045092
2597,7.761339671368381,31617,244.269407,4.143134726391533
2598,8.84521110272976,0,297.6,4.143134726391533
2599,7.853024685633133,21104,118.454974,4.204692619390966
2600,10.633273867079897,37748,868.8,5.204006687076795
2601,8.18097796360543,0,438.661509,4.574710978503383
2602,9.452126075927621,25023,397.139856,4.418840607796598
2603,8.418502116842609,0,271.164139,4.143134726391533
2604,8.337797776251058,14108,523.2,4.700480365792417
2605,9.192761346426224,23923,393.6,4.418840607796598
2606,7.796387680138181,0,321.6,4.219507705176107
2608,8.102440777788022,0,427.2,4.499809670330265
2609,8.45384840144469,0,506.92275,4.248495242049359
2610,8.998863123936527,50825,369.614729,4.634728988229636
2611,8.285396049053263,14616,575.260213,4.672828834461906
2612,7.8234584418714395,0,272.381465,4.248495242049359
2614,9.09258603354553,58789,215.438825,4.718498871295094
2615,8.902239312629664,29491,292.8,4.127134385045092
2616,9.057115125403445,78077,438.069458,4.68213122712422
2617,8.1514267522223,0,799.251165,4.574710978503383
2618,9.094083878161685,76558,216.980413,4.31748811353631
2619,7.871058357930715,78618,225.578841,4.204692619390966
2620,9.086938715553442,82664,133.425609,4.74493212836325
2621,9.223135254244243,23053,780.941649,4.890349128221754
2622,8.441273436944927,50250,561.6,4.770684624465665
2623,8.96149433395472,32169,785.82348,5.298317366548036
2624,8.004373775700708,0,286.115778,4.394449154672439
2625,8.98550445955141,99069,77.442722,4.204692619390966
2627,7.909566870142771,17576,398.502948,4.276666119016055
2628,7.931853426251733,42297,200.38673,4.276666119016055
2629,9.065429886459368,0,824.597262,4.7535901911063645
2630,8.445463602818554,0,151.231247,4.1588830833596715
2631,9.035606713847082,0,161.092415,4.709530201312334
2632,9.083136019637706,48990,355.2,4.31748811353631
2633,8.87575364376625,16916,377.512951,4.174387269895637
2634,8.282822989934772,18375,535.080276,4.6443908991413725
2635,9.618062950080464,17150,689.800891,4.189654742026425
2636,9.019018414257127,23815,424.330166,4.30406509320417
2637,9.133234530128938,21947,566.4,4.77912349311153
2638,8.780902977801443,0,863.219668,4.584967478670572
2639,7.836648321901347,89451,61.769564,4.1588830833596715
2640,8.60950786352749,79325,251.294821,4.23410650459726
2641,8.306843990469277,88454,308.749796,4.624972813284271
2642,8.752688818529352,0,417.6,4.477336814478207
2643,7.8742684022318485,20943,240.00056,4.248495242049359
2644,8.963877596869436,51972,316.8,4.204692619390966
2645,8.75077481917085,54408,288.329793,4.382026634673881
2646,8.762063504202413,23751,586.921708,4.418840607796598
2647,7.839513471745572,37612,307.2,4.174387269895637
2648,8.582301972299808,91603,472.67262,4.248495242049359
2649,8.422899923002214,0,639.758314,4.143134726391533
2650,8.484095218853325,16450,871.484565,4.859812404361672
2651,8.776445108628758,50864,158.362972,4.430816798843313
2652,10.475628645169943,74560,528.0,4.709530201312334
2653,7.785463574568986,62488,200.689331,4.143134726391533
2654,9.13406012067006,55837,741.867506,4.770684624465665
2655,7.797301393052556,0,475.2,4.204692619390966
2656,8.588227410441496,97742,67.648392,4.219507705176107
2657,7.805214156143895,0,496.8,4.248495242049359
2658,9.065026015977445,64125,369.818708,4.6913478822291435
2659,8.375879928715694,0,446.4,4.143134726391533
2660,8.50348959131987,70412,136.291083,4.127134385045092
2661,8.574259960468043,0,336.0,4.2626798770413155
2663,8.634259132866461,0,863.935307,4.418840607796598
2664,9.243915917651016,40882,393.637436,4.499809670330265
2665,8.759395933746346,34498,398.4,4.430816798843313
2666,7.926095214165685,0,355.2,4.31748811353631
2667,8.483103005467472,23228,307.2,4.174387269895637
2668,8.362630286535905,40864,166.937747,4.700480365792417
2669,8.651597609243334,46133,19.626306,4.30406509320417
2670,7.8562614360994125,46900,316.8,4.204692619390966
2671,8.776843355736135,0,441.6,4.532599493153256
2672,8.543721145857846,53390,278.999409,4.174387269895637
2673,9.145336664362825,99185,449.428182,4.7535901911063645
2674,8.070149069508515,62815,47.061469,4.394449154672439
2675,8.45990488321097,26277,292.8,4.127134385045092
2676,9.089629353345732,41854,481.269644,4.709530201312334
2677,8.705121937003677,0,412.8,4.465908118654584
2678,8.829573027176831,66627,733.21126,4.454347296253507
2679,7.715610016536289,12131,251.44949,4.174387269895637
2680,8.33295735187164,0,528.0,4.709530201312334
2681,8.730710148197021,0,648.0,4.51085950651685
2682,8.638476707281185,33317,345.6,4.290459441148391
2683,8.581755967384657,68931,309.577946,4.204692619390966
2684,7.660261839395019,0,321.6,4.219507705176107
2685,9.021929125483348,19189,518.4,4.6913478822291435
2686,8.966602365575397,49390,738.05105,5.278114659230517
2687,7.845382311669852,33124,80.119997,4.219507705176107
2688,7.936091741028195,40516,137.168874,4.2626798770413155
2689,8.988246191879355,0,537.6,4.727387818712341
2690,8.837437971321622,34615,417.6,4.477336814478207
2691,8.538520449401567,29894,16.510134,4.290459441148391
2692,8.632907526297029,0,379.2,4.382026634673881
2693,8.641163678674394,0,847.490817,4.442651256490317
2694,8.890768480749571,86732,204.373113,5.198497031265826
2695,9.072589546164735,68516,95.693949,5.37989735354046
2696,9.126924535386156,31562,552.0,4.7535901911063645
2697,8.549344877382886,0,582.420512,4.31748811353631
2698,8.746866894641837,24477,379.2,4.382026634673881
2699,8.20267657978626,0,480.0,4.61512051684126
2700,8.819895673242682,20046,417.6,4.477336814478207
2701,8.440746457289583,78152,547.2,4.74493212836325
2702,8.826371354974004,0,733.522405,4.189654742026425
2703,9.146296046357222,36067,561.6,4.770684624465665
2704,9.665454448708976,44362,142.113373,4.204692619390966
